id,price,desc,numstories,yearbuilt,exteriorfinish,rooftype,basement,totalrooms,bedrooms,bathrooms,fireplaces,sqft,lotarea,state,zipcode,AvgIncome
VA10827,446170.1797,SINGLE FAMILY,2,1923,Brick,METAL,1,7,3,2.5,NA,1952,2461.8,VA,23220,26557
VA10832,111909.7241,SINGLE FAMILY,1,1947,Frame,SHINGLE,0,4,2,1,NA,672,4800,VA,23225,35101
PA10115,40304.39633,SINGLE FAMILY,1,1926,Frame,SHINGLE,1,5,3,1,0,827,2500,PA,15223,33724
VA10393,162186.0353,SINGLE FAMILY,1,2000,Frame,SHINGLE,0,6,3,1,NA,1293,8449.74,VA,23225,35101
PA10607,45672.15653,SINGLE FAMILY,1,1940,Brick,ROLL,1,6,3,1,0,1024,8294,PA,15235,41367
PA10661,396078.3497,SINGLE FAMILY,2,2001,Frame,SHINGLE,1,8,4,2.5,1,3117,18792,PA,15044,95289
PA10739,286329.3808,SINGLE FAMILY,2,2013,Frame,SHINGLE,1,7,4,3.5,0,2352,7500,PA,15026,69387
PA10444,90846.42168,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,5,2,1,0,875,6480,PA,15236,46913
VA10895,226600.1454,SINGLE FAMILY,2,1902,Frame,METAL,0,6,3,1.5,NA,1392,1084.8,VA,23223,27936
PA10646,178731.8199,SINGLE FAMILY,1,1960,Stone,SHINGLE,1,6,3,1.5,1,1862,14187,PA,15037,55863
PA10066,1406904.669,SINGLE FAMILY,2,2003,Brick,SLATE,1,10,5,5,1,4824,174676,PA,15005,64427
VA10313,557899.6243,SINGLE FAMILY,2,1949,Brick,SLATE,0,8,4,2.5,NA,2588,16150,VA,23221,39943
PA10195,71538.0499,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,4,2,1,0,884,8400,PA,15332,62875
VA10711,409528.6267,SINGLE FAMILY,2,1915,Brick,METAL,1,11,4,3,NA,1630,2017,VA,23221,39943
PA10787,450480.6037,SINGLE FAMILY,2,1912,Frame,SHINGLE,1,10,4,4,1,4854,25439,PA,15227,38439
VA10114,520865.5502,SINGLE FAMILY,2,1938,Stucco,SLATE,0,9,4,3.5,NA,3102,11888.1,VA,23225,35101
PA10782,112389.1008,SINGLE FAMILY,1,1920,Frame,SHINGLE,1,5,4,1.5,1,1270,7442,PA,15214,30725
VA10509,296938.669,SINGLE FAMILY,2,1924,Stucco,SLATE,0,8,4,1.5,NA,1464,6028.44,VA,23227,36568
VA10789,349565.4905,SINGLE FAMILY,1.5,1935,Frame,SLATE,0,7,4,2,NA,1860,9000,VA,23225,35101
VA10276,385583.2972,SINGLE FAMILY,2,1916,Brick,METAL,0,6,3,1.5,NA,1560,2485.28,VA,23220,26557
PA10201,37131.58089,SINGLE FAMILY,2,1890,Frame,SHINGLE,1,4,2,1,0,812,740,PA,15223,33724
VA10269,405759.3173,SINGLE FAMILY,1.5,1946,Brick,SLATE,0,7,3,2,NA,2237,12817,VA,23221,39943
VA10576,262187.9744,SINGLE FAMILY,2,1903,Brick,METAL,0,5,3,2,NA,1355,2874.96,VA,23220,26557
VA10937,164416.2543,SINGLE FAMILY,2,1930,Brick,SHINGLE,0,6,3,1,NA,1144,3750,VA,23225,35101
VA10444,351585.8977,SINGLE FAMILY,3,1900,Brick,METAL,0,12,4,3.5,NA,2901,3259.74,VA,23219,11306
VA10011,154207.7352,SINGLE FAMILY,2,1922,Stucco,SLATE,0,9,4,1,NA,1488,6500,VA,23222,29570
PA10507,41032.52549,SINGLE FAMILY,1,1930,Frame,SHINGLE,1,5,2,1,0,892,3664,PA,15235,41367
VA10330,165308.7517,SINGLE FAMILY,2,1924,Stucco,SLATE,0,8,4,1,NA,1560,6750,VA,23222,29570
PA10045,206195.2042,ROWHOUSE,2,1890,Brick,SHINGLE,1,6,2,1.5,1,1784,1323,PA,15212,26712
PA10653,157491.643,SINGLE FAMILY,1,1961,Brick,SHINGLE,1,7,3,2,1,1750,11104,PA,15235,41367
VA10402,663676.7792,SINGLE FAMILY,2,1936,Brick,SLATE,0,8,3,3.5,NA,2556,7695.04,VA,23226,50519
VA10608,375444.9977,SINGLE FAMILY,1.75,1940,Brick,SLATE,0,7,3,3,NA,1536,9900,VA,23225,35101
VA10781,424132.7985,SINGLE FAMILY,2,1900,Brick,METAL,0,9,4,2,NA,2198,8942.88,VA,23221,39943
PA10538,63140.25088,SINGLE FAMILY,1,1936,Frame,SHINGLE,1,5,2,1,0,1464,6540,PA,15332,62875
VA10019,348467.2584,SINGLE FAMILY,2,1937,Brick,SLATE,0,9,3,1.5,NA,1692,6600,VA,23225,35101
VA10357,285279.1826,SINGLE FAMILY,2,1918,Frame,SLATE,0,8,4,2,NA,1858,9025,VA,23226,50519
PA10586,75805.44937,SINGLE FAMILY,1,1950,Brick,SHINGLE,1,5,3,1,0,972,11145,PA,15241,85102
PA10543,48294.51625,SINGLE FAMILY,1,1952,Frame,SHINGLE,1,5,2,1,0,960,6000,PA,15220,44018
VA10028,126638.0951,SINGLE FAMILY,1,1954,Brick,SHINGLE,0,8,3,2,NA,1286,12550.55,VA,23222,29570
VA10089,334277.756,SINGLE FAMILY,2,1933,Brick,SLATE,0,9,3,2.5,NA,1894,7596.25,VA,23227,36568
VA10471,448005.4969,SINGLE FAMILY,2,1893,Brick,METAL,1,9,5,3,NA,2218,2172.5,VA,23220,26557
PA10310,46384.48489,ROWHOUSE,2,1890,Frame,SHINGLE,1,4,2,1,0,1024,633,PA,15224,22880
VA10331,560076.8548,SINGLE FAMILY,2,1941,Stucco,SLATE,0,10,4,3.5,NA,2381,6460,VA,23221,39943
PA10498,620386.7179,SINGLE FAMILY,2,1970,Brick,SLATE,1,11,5,4.5,1,4730,13734,PA,15243,60717
PA10004,831303.1954,SINGLE FAMILY,2.5,1991,Brick,SHINGLE,1,12,6,6,4,6525,29120,PA,15044,95289
VA10504,493398.5107,SINGLE FAMILY,1.75,1948,Brick,SLATE,0,7,3,3,NA,2569,9800,VA,23225,35101
PA10440,332769.417,SINGLE FAMILY,1.5,2016,Frame,SHINGLE,1,10,4,2.5,0,2842,14886,PA,15025,60669
PA10342,94761.60843,SINGLE FAMILY,2,1947,Brick,SHINGLE,1,6,3,2,1,1232,5701,PA,15243,60717
PA10309,515785.0723,SINGLE FAMILY,2,1941,Stone,SLATE,1,11,4,4.5,0,4224,13892,PA,15243,60717
PA10983,316821.877,SINGLE FAMILY,2,1989,Frame,SHINGLE,1,9,4,2.5,1,2444,22830,PA,15237,55016
VA10092,271815.2591,SINGLE FAMILY,2,1920,Brick,METAL,0,7,3,1,NA,1280,1700,VA,23220,26557
VA10390,569710.2266,SINGLE FAMILY,2,1925,Brick,METAL,0,7,3,2.5,NA,2490,4590,VA,23226,50519
PA10061,90373.60908,SINGLE FAMILY,1,1951,Brick,SHINGLE,1,6,2,1.5,0,1220,7678,PA,15034,57850
PA10603,255777.9834,SINGLE FAMILY,2,1940,Brick,SHINGLE,1,7,4,2.5,0,1278,4000,PA,15215,43750
PA10641,53059.43996,SINGLE FAMILY,1,1921,Frame,SHINGLE,1,4,2,1,0,797,3250,PA,15225,30625
PA10255,163750.5197,SINGLE FAMILY,1,1970,Brick,SHINGLE,1,7,3,2,1,1645,14690,PA,15241,85102
VA10305,370883.227,SINGLE FAMILY,1.5,1933,Stucco,SLATE,0,12,4,2,NA,1812,6800,VA,23227,36568
VA10640,365357.3772,SINGLE FAMILY,2,1939,Brick,SLATE,0,8,3,1.5,NA,1372,6230,VA,23226,50519
PA10979,321018.8203,SINGLE FAMILY,2,2017,Frame,SHINGLE,1,7,3,2.5,0,2296,43645,PA,15025,60669
PA10093,464236.45,SINGLE FAMILY,2,2017,Frame,SHINGLE,1,10,4,2.5,0,3429,15180,PA,15026,69387
PA10450,56039.21056,SINGLE FAMILY,2,1911,Brick,SHINGLE,1,5,2,1,1,1186,3600,PA,15034,57850
PA10008,103977.487,SINGLE FAMILY,1,1950,Brick,SHINGLE,1,5,3,1.5,0,1120,4929,PA,15226,37889
PA10479,63730.92341,SINGLE FAMILY,1.5,1948,Frame,SHINGLE,1,4,2,1.5,0,1285,3050,PA,15014,42500
PA10134,203715.8831,SINGLE FAMILY,2,1979,Frame,SHINGLE,1,8,4,2.5,1,2480,9757,PA,15037,55863
PA10433,475058.1258,SINGLE FAMILY,2,1965,Frame,SHINGLE,1,9,4,3,1,3664,62334,PA,15215,43750
PA10822,320341.6925,SINGLE FAMILY,1.5,1989,Brick,SHINGLE,1,10,4,3.5,2,2819,12038,PA,15237,55016
PA10150,100002.5396,SINGLE FAMILY,2,1950,Brick,SHINGLE,1,6,2,1,0,1135,8400,PA,15236,46913
PA10467,264043.7567,CONDOMINIUM,2,2011,Frame,SHINGLE,1,7,3,2.5,0,2390,5405,PA,15237,55016
VA10691,142594.4898,SINGLE FAMILY,2.5,1996,Brick,SHINGLE,0,6,3,1.5,NA,1506,0,VA,23220,26557
VA10849,334943.369,SINGLE FAMILY,2,1846,Frame,METAL,0,7,3,2.5,NA,2130,5750,VA,23223,27936
VA10345,293073.2363,SINGLE FAMILY,2,1920,Brick,METAL,0,7,2,1,NA,1360,1705.1,VA,23220,26557
PA10473,715654.8337,SINGLE FAMILY,2,1999,Brick,SHINGLE,1,10,5,5,3,7302,261012,PA,15005,64427
VA10292,108480.9685,SINGLE FAMILY,2,1928,Stucco,SHINGLE,0,6,3,1,NA,1188,3625,VA,23222,29570
PA10432,202421.0849,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,8,3,1.5,1,1658,10400,PA,15243,60717
VA10710,205641.6555,SINGLE FAMILY,2,1993,Frame,ROLL,0,8,4,1.5,NA,1790,10172,VA,23225,35101
VA10355,424549.8718,SINGLE FAMILY,2,1930,Brick,SLATE,0,8,4,1.5,NA,2750,3209,VA,23223,27936
PA10160,350404.6804,SINGLE FAMILY,2,2015,Frame,SHINGLE,1,8,4,2.5,0,2727,14417,PA,15237,55016
PA10147,129286.6169,SINGLE FAMILY,1,1950,Frame,SHINGLE,1,6,3,1.5,1,1209,28575,PA,15005,64427
PA10464,165817.3248,SINGLE FAMILY,1,1951,Stone,SLATE,1,6,3,1.5,1,1198,54581,PA,15243,60717
VA10034,400294.9735,SINGLE FAMILY,2,1895,Brick,METAL,0,7,3,2,NA,2376,1867.26,VA,23223,27936
PA10247,302184.8556,SINGLE FAMILY,2,1986,Frame,SHINGLE,1,8,4,2.5,2,2954,20818,PA,15025,60669
PA10475,123933.1538,SINGLE FAMILY,1,1955,Frame,SHINGLE,1,5,3,1,0,936,49484,PA,15005,64427
VA10815,411294.2434,SINGLE FAMILY,2,1941,Brick,SLATE,1,8,3,3,NA,1527,6000,VA,23225,35101
PA10032,537974.6152,SINGLE FAMILY,2,1993,Brick,SHINGLE,1,9,4,4.5,1,3695,30056,PA,15005,64427
VA10797,1336979.98,SINGLE FAMILY,2,1942,Brick,SLATE,0,11,5,4.5,NA,4462,49731,VA,23226,50519
PA10583,500165.608,SINGLE FAMILY,2,1995,Brick,SHINGLE,1,9,5,3.5,1,3842,135123,PA,15044,95289
PA10029,280812.49,SINGLE FAMILY,2,1920,Frame,SHINGLE,1,9,4,2.5,0,3066,6533,PA,15214,30725
PA10221,148279.5777,SINGLE FAMILY,1,1956,Frame,SHINGLE,1,6,3,1.5,0,1684,16331,PA,15241,85102
VA10912,578033.9746,SINGLE FAMILY,2,1925,Brick,SLATE,1,9,4,2.5,NA,2603,10208.25,VA,23226,50519
VA10052,850454.6643,SINGLE FAMILY,2,1947,Brick,SLATE,0,10,5,2.5,NA,3641,21000,VA,23221,39943
PA10767,155629.004,SINGLE FAMILY,1,1977,Frame,SHINGLE,1,7,3,2.5,0,1931,9093,PA,15037,55863
VA10811,1032140.451,SINGLE FAMILY,2,1939,Brick,SLATE,0,9,4,3.5,NA,3709,20000,VA,23221,39943
VA10606,335888.6331,SINGLE FAMILY,2,1941,Brick,SLATE,0,7,3,1.5,NA,1434,5339,VA,23226,50519
VA10071,156909.4872,CONDOMINIUM,1,1920,Brick,ROLL,0,3,1,1,NA,594,0,VA,23220,26557
PA10704,88818.77926,SINGLE FAMILY,1,1910,Frame,SHINGLE,1,8,4,1,1,2636,21214,PA,15212,26712
VA10894,165673.4501,SINGLE FAMILY,1,1940,Brick,SHINGLE,0,7,2,1,NA,1152,46095.6,VA,23234,40522
VA10482,240248.6696,SINGLE FAMILY,2,1909,Frame,METAL,0,6,3,2,NA,1510,2448,VA,23220,26557
VA10180,193810.0582,SINGLE FAMILY,1,1924,Stucco,SLATE,0,9,3,1.5,NA,1982,7000,VA,23222,29570
PA10654,67847.8645,SINGLE FAMILY,1,1947,Concrete,SHINGLE,1,5,2,1,1,852,2875,PA,15014,42500
VA10112,241680.4555,SINGLE FAMILY,1.5,1940,Brick,SLATE,0,5,2,1,NA,1171,7000,VA,23227,36568
VA10418,139386.2304,SINGLE FAMILY,2,1922,Stucco,SHINGLE,0,6,3,1,NA,1424,4900,VA,23222,29570
VA10793,592520.0376,SINGLE FAMILY,2,1894,Brick,METAL,0,7,3,3,NA,2459,2100,VA,23220,26557
PA10873,106609.8389,SINGLE FAMILY,2,1928,Brick,SHINGLE,1,6,3,1,0,1564,19567,PA,15214,30725
VA10072,260098.3447,SINGLE FAMILY,2,1840,Frame,METAL,0,6,3,2.5,NA,1694,3143,VA,23223,27936
PA10744,184609.3805,CONDOMINIUM,2,1986,Frame,SHINGLE,1,5,2,2.5,1,1687,2565,PA,15238,67370
PA10585,315613.0898,MOBILE HOME,1,2017,Frame,SHINGLE,1,6,3,2,0,1769,3320902,PA,15026,69387
PA10732,342377.7904,SINGLE FAMILY,2,2016,Frame,SHINGLE,1,8,4,2.5,0,2720,20242,PA,15025,60669
PA10299,46015.73495,SINGLE FAMILY,2,1925,Frame,SHINGLE,1,6,3,1,0,1064,1006,PA,15223,33724
VA10235,364556.6025,SINGLE FAMILY,2,1940,Brick,SLATE,0,9,4,2.5,NA,1948,11280.6,VA,23227,36568
VA10255,177734.639,SINGLE FAMILY,2,1924,Stucco,METAL,0,9,4,1.5,NA,1440,7949.55,VA,23222,29570
VA10865,133181.5557,SINGLE FAMILY,1,1957,Brick,SHINGLE,0,6,3,1,NA,1041,5604.5,VA,23231,43600
PA10715,143095.1136,CONDOMINIUM,2,1993,Frame,SHINGLE,1,7,3,2.5,0,1312,2394,PA,15044,95289
VA10841,80889.33126,SINGLE FAMILY,1,1924,Frame,ROLL,0,5,3,1,NA,762,5400,VA,23222,29570
VA10632,693640.5966,SINGLE FAMILY,1,1955,Brick,ROLL,0,10,4,3,NA,2976,21111,VA,23226,50519
VA10730,165408.5142,SINGLE FAMILY,2,1939,Brick,SLATE,0,7,3,1,NA,1396,6500,VA,23222,29570
PA10824,280350.2685,SINGLE FAMILY,1,1950,Stone,SHINGLE,1,7,4,2.5,1,2136,42829,PA,15237,55016
VA10435,590324.4419,SINGLE FAMILY,2.5,1906,Brick,METAL,0,11,5,3,NA,4094,3347.09,VA,23220,26557
VA10539,317578.7651,SINGLE FAMILY,1.5,1950,Brick,SLATE,0,8,3,1.5,NA,2133,12252,VA,23225,35101
PA10504,117792.0362,SINGLE FAMILY,2,1930,Frame,SHINGLE,1,6,3,2,0,1426,3000,PA,15226,37889
VA10193,710159.5788,SINGLE FAMILY,2,1934,Brick,SLATE,0,10,5,3,NA,3416,17492.67,VA,23225,35101
PA10339,95933.9845,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,6,3,1.5,0,1000,26560,PA,15037,55863
PA10619,66719.1846,SINGLE FAMILY,2,1910,Frame,SHINGLE,1,8,4,1,0,2307,1472,PA,15224,22880
PA10841,383206.8663,SINGLE FAMILY,1,1988,Brick,SHINGLE,1,8,3,2.5,1,2697,578825,PA,15037,55863
PA10258,410936.1886,SINGLE FAMILY,2,1988,Brick,SHINGLE,1,9,5,2.5,1,4112,11400,PA,15236,46913
PA10868,190014.521,SINGLE FAMILY,2,1978,Frame,SHINGLE,1,7,3,3,1,1781,34196,PA,15026,69387
PA10302,122654.9605,SINGLE FAMILY,1,1965,Brick,SHINGLE,1,5,3,1,1,1724,21615,PA,15037,55863
PA10815,47193.71732,SINGLE FAMILY,1,1945,Brick,SHINGLE,1,6,3,1.5,0,1176,6900,PA,15235,41367
PA10401,291807.5388,SINGLE FAMILY,1.5,1940,Frame,SHINGLE,1,7,3,2.5,0,1986,438475,PA,15037,55863
PA10536,1692333.773,SINGLE FAMILY,2,1936,Brick,SLATE,1,12,6,6.5,2,7622,166573,PA,15238,67370
PA10737,564151.9877,SINGLE FAMILY,2,1962,Brick,SLATE,1,10,5,4,1,3880,16376,PA,15243,60717
PA10708,187675.1033,SINGLE FAMILY,2,1954,Brick,SHINGLE,1,7,3,2,1,1671,8754,PA,15220,44018
VA10733,546191.1844,SINGLE FAMILY,2,1910,Brick,METAL,0,6,3,2.5,NA,2226,2695.2,VA,23220,26557
VA10384,473640.7219,SINGLE FAMILY,2,1929,Brick,METAL,0,20,4,2.5,NA,2164,5740,VA,23221,39943
VA10745,151941.7766,SINGLE FAMILY,1.5,1951,Brick,ROLL,0,5,2,1,NA,1288,7500,VA,23222,29570
PA10826,405719.0076,SINGLE FAMILY,1,1990,Stone,SHINGLE,1,9,4,3.5,2,3659,52751,PA,15025,60669
VA10916,609054.8411,SINGLE FAMILY,2,1932,Brick,SLATE,0,10,4,2.5,NA,2856,17940,VA,23226,50519
VA10764,452006.9494,SINGLE FAMILY,2,1909,Brick,METAL,0,7,3,1.5,NA,2300,2180,VA,23220,26557
PA10740,109412.8845,SINGLE FAMILY,2.5,1905,Brick,SHINGLE,1,12,6,2,0,3225,1350,PA,15219,14399
PA10379,277479.6218,SINGLE FAMILY,2,1965,Frame,SHINGLE,1,9,4,2.5,0,1800,20045,PA,15238,67370
VA10541,256169.4803,SINGLE FAMILY,1.5,1955,Brick,SHINGLE,0,7,4,2,NA,1488,6056,VA,23226,50519
VA10992,291215.4846,SINGLE FAMILY,2,1904,Brick,METAL,0,6,3,1,NA,1360,1597.12,VA,23220,26557
PA10328,279166.7835,SINGLE FAMILY,2,1986,Brick,SHINGLE,1,7,3,2.5,0,2194,17000,PA,15025,60669
PA10318,186417.8953,MULTI-FAMILY,2,1906,Frame,SHINGLE,1,8,2,2,0,2360,3734,PA,15215,43750
VA10924,282336.6354,SINGLE FAMILY,2,1923,Brick,METAL,0,7,3,2,NA,1192,1624.35,VA,23220,26557
VA10202,137117.0973,SINGLE FAMILY,2,1925,Stucco,SLATE,0,8,3,1.5,NA,1120,4060,VA,23222,29570
VA10521,173004.9686,SINGLE FAMILY,2,1919,Stucco,SLATE,0,7,4,2,NA,1880,5400,VA,23222,29570
VA10479,151322.9654,SINGLE FAMILY,1,1962,Brick,ROLL,0,6,3,1,NA,1141,11250,VA,23225,35101
PA10933,49406.15007,SINGLE FAMILY,1,1951,Stone,SHINGLE,0,5,3,1,0,900,2200,PA,15225,30625
PA10303,1428734.925,SINGLE FAMILY,2,1940,Brick,SHINGLE,1,12,4,6.5,5,10852,130680,PA,15238,67370
VA10739,204440.3222,SINGLE FAMILY,1.5,1938,Brick,SLATE,0,8,4,1,NA,1678,7000,VA,23231,43600
VA10540,215268.1813,SINGLE FAMILY,2,1926,Brick,SLATE,0,8,4,1.5,NA,2030,9000,VA,23222,29570
VA10145,313153.7892,SINGLE FAMILY,2,1930,Brick,SHINGLE,1,9,3,3,NA,1828,6600,VA,23222,29570
VA10157,262793.0491,SINGLE FAMILY,1.5,1947,Brick,SLATE,0,7,4,1.5,NA,1372,7211,VA,23227,36568
VA10299,234629.342,SINGLE FAMILY,2,1948,Brick,SLATE,0,7,3,2,NA,2007,10742,VA,23222,29570
VA10663,388153.2911,SINGLE FAMILY,2,1945,Brick,SLATE,0,7,3,2,NA,1536,6500,VA,23221,39943
PA10183,511599.9311,SINGLE FAMILY,2,1992,Frame,SHINGLE,1,10,4,4.5,2,3933,43952,PA,15044,95289
PA10142,77699.1387,SINGLE FAMILY,1,1961,Frame,SHINGLE,1,7,3,2,1,1200,8375,PA,15237,55016
PA10946,1300535.357,SINGLE FAMILY,2,1940,Stone,SLATE,1,12,6,5.5,2,5163,144619,PA,15238,67370
VA10443,277530.0346,SINGLE FAMILY,2,1922,Brick,METAL,1,7,3,1,NA,1098,939.4,VA,23221,39943
VA10922,555610.8201,SINGLE FAMILY,2,1907,Brick,METAL,0,8,4,2,NA,2400,2571.6,VA,23220,26557
VA10758,305742.8768,SINGLE FAMILY,2,1939,Brick,SLATE,0,6,3,1.5,NA,1440,7000,VA,23225,35101
PA10656,232242.2517,SINGLE FAMILY,1.5,1954,Brick,SHINGLE,1,7,4,2.5,1,2477,13500,PA,15241,85102
VA10204,1156420.494,SINGLE FAMILY,2,1936,Brick,SLATE,1,12,4,4.5,NA,4137,22394,VA,23221,39943
PA10238,273375.9332,SINGLE FAMILY,2,2016,Frame,SHINGLE,1,8,4,2.5,0,2248,7264,PA,15026,69387
PA10360,130354.3643,SINGLE FAMILY,1,1900,Brick,SHINGLE,1,6,2,1,2,2141,14472,PA,15212,26712
VA10353,269530.4929,SINGLE FAMILY,2,1929,Brick,SHINGLE,0,8,4,1,NA,1345,3960,VA,23227,36568
VA10615,146708.5537,SINGLE FAMILY,2,1922,Stucco,METAL,0,8,4,1.5,NA,1450,4900,VA,23222,29570
PA10217,206799.7897,SINGLE FAMILY,2,1936,Brick,SLATE,1,6,3,1.5,0,1526,7998,PA,15235,41367
PA10376,213341.4535,SINGLE FAMILY,2,1835,Brick,SHINGLE,1,6,3,1.5,1,2504,83417,PA,15332,62875
VA10963,468294.6344,CONDOMINIUM,2,1832,Brick,SLATE,0,6,2,2.5,NA,1699,0,VA,23220,26557
VA10161,374420.2739,SINGLE FAMILY,2,1921,Stucco,SHINGLE,0,9,4,3,NA,2768,6075,VA,23222,29570
PA10228,129054.4681,SINGLE FAMILY,1,1973,Brick,SHINGLE,1,6,3,1.5,0,1427,12521,PA,15037,55863
VA10721,672475.8647,SINGLE FAMILY,2,1910,Brick,METAL,0,7,4,2.5,NA,3146,3859.9,VA,23220,26557
PA10264,66322.21698,SINGLE FAMILY,2,1915,Brick,SHINGLE,1,6,3,1,0,1276,3850,PA,15214,30725
PA10135,141683.397,SINGLE FAMILY,1,1934,Frame,SHINGLE,1,6,1,1,1,863,43560,PA,15235,41367
VA10678,354489.6454,SINGLE FAMILY,2,1913,Brick,METAL,0,6,3,1.5,NA,1426,1877.26,VA,23220,26557
PA10231,171803.549,SINGLE FAMILY,1,1971,Frame,SHINGLE,1,5,2,1,0,1092,2115273,PA,15332,62875
PA10208,133564.2195,MULTI-FAMILY,1,1959,Brick,SHINGLE,1,8,4,2,0,1893,6165,PA,15025,60669
VA10422,100499.8683,SINGLE FAMILY,1,1950,Brick,SHINGLE,0,5,2,1,NA,960,10705,VA,23224,27132
VA10179,466141.7326,SINGLE FAMILY,2,1914,Brick,METAL,0,7,3,2,NA,1816,3095.5,VA,23221,39943
PA10772,114751.2925,CONDOMINIUM,2,1989,Frame,SHINGLE,1,4,2,2,0,1408,0,PA,15235,41367
VA10295,473618.1804,SINGLE FAMILY,1.8,1941,Brick,SLATE,0,8,4,3,NA,1967,16543,VA,23226,50519
VA10251,564731.2436,SINGLE FAMILY,2,1927,Brick,SLATE,0,9,4,2.5,NA,2632,3664,VA,23221,39943
VA10298,318049.2675,SINGLE FAMILY,1.5,1949,Frame,SLATE,0,7,4,2,NA,1763,22195,VA,23227,36568
VA10050,363190.6052,SINGLE FAMILY,2,2007,Brick,SHINGLE,0,6,3,2.5,NA,2060,1118,VA,23220,26557
VA10990,221172.7082,SINGLE FAMILY,2,1930,Brick,SLATE,0,9,4,2,NA,1920,6783,VA,23222,29570
PA10295,66251.47782,SINGLE FAMILY,1,1960,Brick,SHINGLE,1,5,2,1,0,850,10500,PA,15332,62875
VA10115,584439.7771,SINGLE FAMILY,2,1914,Brick,METAL,0,8,4,2.5,NA,2362,2676.25,VA,23220,26557
PA10452,348203.5215,SINGLE FAMILY,1,1995,Frame,SHINGLE,1,3,1,1,0,1011,496671,PA,15235,41367
PA10984,529870.5916,SINGLE FAMILY,1.5,1991,Frame,SHINGLE,1,9,4,3.5,1,3816,109771,PA,15237,55016
PA10962,539334.6483,SINGLE FAMILY,2,1970,Brick,SHINGLE,1,10,4,3,2,2754,55713,PA,15238,67370
PA10729,140186.1584,SINGLE FAMILY,2,1941,Brick,SLATE,1,6,3,2.5,1,1736,6439,PA,15243,60717
PA10025,145519.5777,SINGLE FAMILY,2,1935,Frame,SHINGLE,1,5,2,1.5,0,1440,27343,PA,15044,95289
PA10193,433110.654,SINGLE FAMILY,2,2007,Brick,SHINGLE,1,10,4,2.5,1,3504,202040,PA,15332,62875
PA10334,51601.76196,SINGLE FAMILY,1.5,1919,Frame,SHINGLE,0,5,3,1,0,1326,25705,PA,15332,62875
VA10716,1701642.517,SINGLE FAMILY,2.5,1935,Brick,SLATE,1,16,7,4.5,NA,5216,60670,VA,23221,39943
PA11000,88278.89538,SINGLE FAMILY,1,1960,Brick,SHINGLE,1,6,3,1,0,952,2971,PA,15215,43750
VA10510,173631.9864,CONDOMINIUM,1,1919,Brick,METAL,0,3,1,1,NA,650,0,VA,23220,26557
VA10888,222007.3137,SINGLE FAMILY,1,1929,Brick,SLATE,0,7,4,1,NA,1495,6300,VA,23225,35101
VA10966,381764.6138,SINGLE FAMILY,2,1924,Brick,METAL,1,8,2,2.5,NA,1738,2346.3,VA,23220,26557
PA10036,653959.6597,SINGLE FAMILY,2,1925,Brick,SLATE,1,9,4,2.5,2,4512,40000,PA,15236,46913
VA10316,149305.6128,SINGLE FAMILY,1,1910,Brick,METAL,0,8,3,1,NA,1475,4200,VA,23222,29570
VA10366,199781.8449,CONDOMINIUM,1,1910,Brick,METAL,0,3,1,1.5,NA,1069,0,VA,23223,27936
VA10965,173223.9826,SINGLE FAMILY,2,1945,Brick,SLATE,1,8,4,1.5,NA,1856,7964,VA,23224,27132
PA10329,1204385.941,SINGLE FAMILY,2,1920,Stone,ROLL,1,12,4,5.5,3,5878,224500,PA,15215,43750
PA10054,401967.5872,SINGLE FAMILY,2,1989,Brick,SHINGLE,1,10,4,3,1,2820,2439,PA,15243,60717
VA10059,174286.087,SINGLE FAMILY,2,1922,Stucco,SLATE,0,8,4,1.5,NA,1500,6750,VA,23222,29570
VA10753,443034.5428,MULTI-FAMILY,2,1926,Brick,METAL,0,20,8,4,NA,5124,6111,VA,23222,29570
PA10196,567732.8289,SINGLE FAMILY,2,2004,Brick,SHINGLE,1,10,4,4.5,0,3791,51501,PA,15332,62875
PA10235,199556.0191,MULTI-FAMILY,2,1920,Frame,SHINGLE,1,7,3,2,0,2104,3000,PA,15215,43750
PA10412,995712.5762,SINGLE FAMILY,2.5,1930,Brick,SLATE,1,11,6,3.5,2,6786,22554,PA,15228,58440
PA10584,110186.7747,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,5,3,1,0,900,11023,PA,15025,60669
PA10874,86491.13937,CONDOMINIUM,1,1972,Brick,ROLL,0,3,1,1,0,965,0,PA,15215,43750
VA10155,242990.8753,SINGLE FAMILY,1.5,1951,Brick,SHINGLE,0,7,4,2,NA,1354,9706.64,VA,23227,36568
VA10017,432442.3132,SINGLE FAMILY,1,1928,Brick,SLATE,1,8,3,3,NA,1992,3847.5,VA,23221,39943
VA10850,787096.0068,SINGLE FAMILY,2,1936,Brick,SLATE,0,9,4,3,NA,2881,19370,VA,23226,50519
VA10365,103640.3528,SINGLE FAMILY,2,1945,Frame,METAL,0,5,3,1,NA,1221,2610,VA,23224,27132
PA10048,164620.4774,SINGLE FAMILY,1,1995,Frame,SHINGLE,1,5,3,1,0,2156,43077,PA,15037,55863
